product_id,idea_text,gender,category,subcategory,fabric,theme,season,occasion,color,source_site,price,rating,review_count,scrape_date,success_score,success_label
P003679,"Designing a beige velvet lehenga with a techwear aesthetic, ideal for date night during monsoon.",male,ethnic wear,lehenga,velvet,techwear,monsoon,date night,beige,synthetic_v1,2237.18,4.2,117,2026-06-29,65.89,medium
P003680,"streetwear inspired bomber jacket in lavender rayon, targeted at male customers for gym and workout in monsoon.",male,outerwear,bomber jacket,rayon,streetwear,monsoon,gym and workout,lavender,synthetic_v1,2271.24,4.0,229,2026-06-29,75.48,high
P003681,"A streetwear rust orange jewelry for unisex designed for gym and workout, made from knit, perfect for monsoon.",unisex,accessories,jewelry,knit,streetwear,monsoon,gym and workout,rust orange,synthetic_v1,2046.0,4.0,108,2026-06-29,71.92,high
P003682,"athleisure inspired yoga pants in white satin, targeted at unisex customers for travel in summer.",unisex,activewear,yoga pants,satin,athleisure,summer,travel,white,synthetic_v1,3658.97,3.8,140,2026-06-29,73.98,high
P003683,"A all-season collection belt blending boho vibes with linen, in coral, for male, suited to office wear.",male,accessories,belt,linen,boho,all-season,office wear,coral,synthetic_v1,1797.31,3.7,306,2026-06-29,63.82,medium
P003684,"Designing a navy blue wool mini dress with a formal office aesthetic, ideal for festive wear during autumn.",female,dresses,mini dress,wool,formal office,autumn,festive wear,navy blue,synthetic_v1,200.0,3.6,96,2026-06-29,65.15,medium
P003685,"gothic inspired skirt in powder blue denim, targeted at male customers for gym and workout in spring.",male,bottomwear,skirt,denim,gothic,spring,gym and workout,powder blue,synthetic_v1,1539.52,4.5,223,2026-06-29,60.41,low
P003686,"New unisex midi dress idea: old money style, pastel pink tone, fleece material, built for gym and workout.",unisex,dresses,midi dress,fleece,old money,summer,gym and workout,pastel pink,synthetic_v1,790.62,4.4,375,2026-06-29,75.28,high
P003687,"A cottagecore ivory boxers for male designed for casual daily wear, made from chiffon, perfect for winter.",male,innerwear,boxers,chiffon,cottagecore,winter,casual daily wear,ivory,synthetic_v1,2740.85,3.9,105,2026-06-29,58.19,low
P003688,"A spring collection trouser blending vintage vibes with silk, in coral, for female, suited to beach wear.",female,bottomwear,trouser,silk,vintage,spring,beach wear,coral,synthetic_v1,2288.07,4.3,130,2026-06-29,67.93,medium
P003689,"A preppy coral flats for male designed for beach wear, made from cotton, perfect for summer.",male,footwear,flats,cotton,preppy,summer,beach wear,coral,synthetic_v1,2237.25,3.8,193,2026-06-29,66.11,medium
P003690,"A coastal grandma maroon sherwani for female designed for date night, made from recycled polyester, perfect for spring.",female,ethnic wear,sherwani,recycled polyester,coastal grandma,spring,date night,maroon,synthetic_v1,2642.23,3.9,160,2026-06-29,59.5,low
P003691,"New unisex briefs idea: wedding season style, pastel pink tone, linen material, built for date night.",unisex,innerwear,briefs,linen,wedding season,autumn,date night,pastel pink,synthetic_v1,1062.1,3.7,40,2026-06-29,56.98,low
P003692,"Designing a maroon knit maxi dress with a coastal grandma aesthetic, ideal for gym and workout during all-season.",female,dresses,maxi dress,knit,coastal grandma,all-season,gym and workout,maroon,synthetic_v1,2623.01,3.8,47,2026-06-29,59.76,low
P003693,"New female running tights idea: korean fashion style, charcoal grey tone, satin material, built for office wear.",female,activewear,running tights,satin,korean fashion,autumn,office wear,charcoal grey,synthetic_v1,716.84,4.8,95,2026-06-29,74.47,high
P003694,"A summer collection yoga pants blending streetwear vibes with velvet, in black, for female, suited to party wear.",female,activewear,yoga pants,velvet,streetwear,summer,party wear,black,synthetic_v1,922.39,4.0,13,2026-06-29,68.62,high
P003695,"Designing a powder blue cotton kurta with a athleisure aesthetic, ideal for travel during winter.",female,ethnic wear,kurta,cotton,athleisure,winter,travel,powder blue,synthetic_v1,2255.24,4.0,455,2026-06-29,77.26,high
P003696,"Designing a ivory denim windcheater with a preppy aesthetic, ideal for loungewear during spring.",male,outerwear,windcheater,denim,preppy,spring,loungewear,ivory,synthetic_v1,1207.62,3.2,91,2026-06-29,60.6,low
P003697,"Minimal coral thermal wear crafted in bamboo fabric with festival wear influence, made for male shoppers, office wear ready.",male,innerwear,thermal wear,bamboo fabric,festival wear,winter,office wear,coral,synthetic_v1,1353.1,4.3,164,2026-06-29,56.86,low
P003698,"A formal office navy blue loafers for unisex designed for office wear, made from bamboo fabric, perfect for summer.",unisex,footwear,loafers,bamboo fabric,formal office,summer,office wear,navy blue,synthetic_v1,1611.96,3.8,2,2026-06-29,54.13,low
P003699,"festival wear inspired bra in black rayon, targeted at unisex customers for office wear in winter.",unisex,innerwear,bra,rayon,festival wear,winter,office wear,black,synthetic_v1,990.74,3.6,37,2026-06-29,52.52,low
P003700,"streetwear inspired sherwani in pastel pink velvet, targeted at unisex customers for office wear in summer.",unisex,ethnic wear,sherwani,velvet,streetwear,summer,office wear,pastel pink,synthetic_v1,1473.71,4.6,278,2026-06-29,73.01,high
P003701,"New unisex denim jacket idea: indo-western style, olive green tone, denim material, built for beach wear.",unisex,outerwear,denim jacket,denim,indo-western,spring,beach wear,olive green,synthetic_v1,711.31,4.0,56,2026-06-29,66.39,medium
P003702,"Minimal charcoal grey jacket crafted in chiffon with old money influence, made for male shoppers, gym and workout ready.",male,outerwear,jacket,chiffon,old money,summer,gym and workout,charcoal grey,synthetic_v1,823.66,4.0,351,2026-06-29,75.25,high
P003703,"wedding season inspired sweater in charcoal grey velvet, targeted at unisex customers for gym and workout in monsoon.",unisex,topwear,sweater,velvet,wedding season,monsoon,gym and workout,charcoal grey,synthetic_v1,2806.77,2.6,46,2026-06-29,57.45,low
P003704,"old money inspired yoga pants in rust orange chiffon, targeted at male customers for festive wear in monsoon.",male,activewear,yoga pants,chiffon,old money,monsoon,festive wear,rust orange,synthetic_v1,200.0,3.9,15,2026-06-29,66.59,medium
P003705,"A spring collection crop top blending wedding season vibes with silk, in rust orange, for female, suited to gym and workout.",female,topwear,crop top,silk,wedding season,spring,gym and workout,rust orange,synthetic_v1,1945.26,4.6,102,2026-06-29,70.37,high
P003706,"Minimal mustard yellow t-shirt crafted in leather with old money influence, made for unisex shoppers, travel ready.",unisex,topwear,t-shirt,leather,old money,winter,travel,mustard yellow,synthetic_v1,551.98,3.9,12,2026-06-29,69.76,high
P003707,"A old money ivory denim jacket for female designed for office wear, made from polyester, perfect for summer.",female,outerwear,denim jacket,polyester,old money,summer,office wear,ivory,synthetic_v1,1307.8,3.2,52,2026-06-29,66.59,medium
P003708,"Designing a sage green satin sports bra with a wedding season aesthetic, ideal for beach wear during summer.",male,activewear,sports bra,satin,wedding season,summer,beach wear,sage green,synthetic_v1,1765.09,4.1,87,2026-06-29,67.68,medium
P003709,"A festival wear mustard yellow midi dress for male designed for gym and workout, made from chiffon, perfect for monsoon.",male,dresses,midi dress,chiffon,festival wear,monsoon,gym and workout,mustard yellow,synthetic_v1,1580.81,4.9,86,2026-06-29,64.75,medium
P003710,"techwear inspired sports bra in navy blue polyester, targeted at unisex customers for loungewear in winter.",unisex,activewear,sports bra,polyester,techwear,winter,loungewear,navy blue,synthetic_v1,1375.18,3.7,369,2026-06-29,71.54,high
P003711,"New unisex t-shirt idea: streetwear style, beige tone, nylon material, built for loungewear.",unisex,topwear,t-shirt,nylon,streetwear,winter,loungewear,beige,synthetic_v1,1284.48,5.0,80,2026-06-29,81.6,high
P003712,"y2k inspired kurti in black leather, targeted at unisex customers for loungewear in all-season.",unisex,ethnic wear,kurti,leather,y2k,all-season,loungewear,black,synthetic_v1,614.79,3.8,74,2026-06-29,67.49,medium
P003713,"y2k inspired mini dress in beige knit, targeted at female customers for casual daily wear in summer.",female,dresses,mini dress,knit,y2k,summer,casual daily wear,beige,synthetic_v1,791.24,4.1,132,2026-06-29,71.02,high
P003714,"Designing a pastel pink leather shorts with a formal office aesthetic, ideal for festive wear during monsoon.",female,bottomwear,shorts,leather,formal office,monsoon,festive wear,pastel pink,synthetic_v1,1543.55,4.9,283,2026-06-29,74.56,high
P003715,"A autumn collection sports bra blending minimalist vibes with wool, in coral, for male, suited to casual daily wear.",male,activewear,sports bra,wool,minimalist,autumn,casual daily wear,coral,synthetic_v1,1870.49,4.1,315,2026-06-29,76.0,high
P003716,"A indo-western coral boots for female designed for wedding guest, made from denim, perfect for winter.",female,footwear,boots,denim,indo-western,winter,wedding guest,coral,synthetic_v1,2787.11,4.2,55,2026-06-29,65.64,medium
P003717,"New female wrap dress idea: sustainable fashion style, charcoal grey tone, satin material, built for date night.",female,dresses,wrap dress,satin,sustainable fashion,autumn,date night,charcoal grey,synthetic_v1,1665.76,4.2,185,2026-06-29,68.84,high
P003718,"A all-season collection joggers blending preppy vibes with polyester, in coral, for female, suited to date night.",female,bottomwear,joggers,polyester,preppy,all-season,date night,coral,synthetic_v1,2543.6,4.5,70,2026-06-29,72.09,high
P003719,"Minimal coral maxi dress crafted in linen with old money influence, made for female shoppers, festive wear ready.",female,dresses,maxi dress,linen,old money,all-season,festive wear,coral,synthetic_v1,2345.99,5.0,189,2026-06-29,75.55,high
P003720,"Designing a olive green cotton shift dress with a sustainable fashion aesthetic, ideal for casual daily wear during monsoon.",male,dresses,shift dress,cotton,sustainable fashion,monsoon,casual daily wear,olive green,synthetic_v1,3195.9,4.1,74,2026-06-29,65.19,medium
P003721,"formal office inspired hoodie in powder blue polyester, targeted at female customers for gym and workout in summer.",female,topwear,hoodie,polyester,formal office,summer,gym and workout,powder blue,synthetic_v1,2046.73,3.7,56,2026-06-29,67.59,medium
P003722,"Minimal rust orange sherwani crafted in bamboo fabric with techwear influence, made for male shoppers, date night ready.",male,ethnic wear,sherwani,bamboo fabric,techwear,winter,date night,rust orange,synthetic_v1,1173.68,4.5,55,2026-06-29,63.79,medium
P003723,"A winter collection cargo pants blending sustainable fashion vibes with organic cotton, in rust orange, for male, suited to party wear.",male,bottomwear,cargo pants,organic cotton,sustainable fashion,winter,party wear,rust orange,synthetic_v1,200.0,5.0,252,2026-06-29,76.89,high
P003724,"Designing a sage green denim leggings with a monsoon edit aesthetic, ideal for party wear during winter.",female,bottomwear,leggings,denim,monsoon edit,winter,party wear,sage green,synthetic_v1,200.0,3.8,103,2026-06-29,60.99,low
P003725,"A winter collection windcheater blending streetwear vibes with nylon, in lavender, for female, suited to party wear.",female,outerwear,windcheater,nylon,streetwear,winter,party wear,lavender,synthetic_v1,1087.99,3.5,128,2026-06-29,68.14,medium
P003726,"A wedding season pastel pink bra for female designed for travel, made from nylon, perfect for winter.",female,innerwear,bra,nylon,wedding season,winter,travel,pastel pink,synthetic_v1,2672.56,3.6,34,2026-06-29,57.39,low
P003727,"A minimalist coral bomber jacket for male designed for gym and workout, made from chiffon, perfect for summer.",male,outerwear,bomber jacket,chiffon,minimalist,summer,gym and workout,coral,synthetic_v1,2217.21,4.2,80,2026-06-29,71.9,high
P003728,"Minimal maroon sandals crafted in knit with streetwear influence, made for male shoppers, beach wear ready.",male,footwear,sandals,knit,streetwear,winter,beach wear,maroon,synthetic_v1,200.0,4.3,289,2026-06-29,75.07,high
P003729,"A indo-western lavender leggings for unisex designed for festive wear, made from denim, perfect for autumn.",unisex,bottomwear,leggings,denim,indo-western,autumn,festive wear,lavender,synthetic_v1,200.0,4.3,18,2026-06-29,64.31,medium
P003730,"A indo-western sage green bomber jacket for unisex designed for wedding guest, made from knit, perfect for spring.",unisex,outerwear,bomber jacket,knit,indo-western,spring,wedding guest,sage green,synthetic_v1,942.08,4.2,23,2026-06-29,64.05,medium
P003731,"A preppy ivory shorts for unisex designed for date night, made from satin, perfect for spring.",unisex,bottomwear,shorts,satin,preppy,spring,date night,ivory,synthetic_v1,684.04,4.1,172,2026-06-29,71.19,high
P003732,"Minimal black sneakers crafted in linen with sustainable fashion influence, made for unisex shoppers, casual daily wear ready.",unisex,footwear,sneakers,linen,sustainable fashion,monsoon,casual daily wear,black,synthetic_v1,3175.8,4.1,37,2026-06-29,71.32,high
P003733,"A summer collection briefs blending sustainable fashion vibes with rayon, in beige, for female, suited to wedding guest.",female,innerwear,briefs,rayon,sustainable fashion,summer,wedding guest,beige,synthetic_v1,1329.16,4.1,151,2026-06-29,63.39,medium
P003734,"gothic inspired tank top in olive green velvet, targeted at female customers for travel in spring.",female,topwear,tank top,velvet,gothic,spring,travel,olive green,synthetic_v1,1974.08,3.7,17,2026-06-29,51.76,low
P003735,"Minimal beige running tights crafted in rayon with techwear influence, made for female shoppers, party wear ready.",female,activewear,running tights,rayon,techwear,monsoon,party wear,beige,synthetic_v1,1715.09,3.8,290,2026-06-29,70.53,high
P003736,"A sustainable fashion ivory midi dress for female designed for beach wear, made from denim, perfect for all-season.",female,dresses,midi dress,denim,sustainable fashion,all-season,beach wear,ivory,synthetic_v1,1254.09,4.0,185,2026-06-29,69.54,high
